Date,Price,Open,High,Low,Volume,Change(%)
7-May-20,82.5,82.9,84.65,82.1,31160671,-0.84%
6-May-20,83.2,81.55,83.95,80.35,53739428,2.84%
5-May-20,80.9,86,86.8,80.4,57123018,-3.58%
4-May-20,83.9,87,87.2,81.5,91167307,-10.03%
30-Apr-20,93.25,85.95,93.75,85.95,170645234,19.32%
29-Apr-20,78.15,77.45,79.3,76.55,40785025,1.56%
28-Apr-20,76.95,75.65,78.2,75.2,34825466,2.26%
27-Apr-20,75.25,75.9,76.2,74.8,27835405,1.42%
24-Apr-20,74.2,75,76.9,74,40054235,-1.92%
23-Apr-20,75.65,76.75,78.65,75.4,50372620,-0.33%
22-Apr-20,75.9,74.45,76.55,72.55,56529909,1.67%
21-Apr-20,74.65,78,78,74,58249560,-7.21%
20-Apr-20,80.45,76.85,83.4,75.5,125427754,4.68%
17-Apr-20,76.85,78.3,78.3,74.7,58336227,2.95%
16-Apr-20,74.65,71.75,75.4,71,47910556,2.40%
15-Apr-20,72.9,75.4,78.7,71.95,81126343,-1.82%
13-Apr-20,74.25,76,77.6,72.7,70414018,-0.47%
9-Apr-20,74.6,69.6,76.25,69.1,112680750,10.36%
8-Apr-20,67.6,66.5,71.6,65.4,82182403,0.52%
7-Apr-20,67.25,68.55,69.3,66.9,42070735,2.99%
3-Apr-20,65.3,66.9,66.9,64.8,35346490,-3.90%
1-Apr-20,67.95,70.5,71.65,67.55,38167981,-4.36%
31-Mar-20,71.05,70.6,71.5,68.2,46166723,4.26%
30-Mar-20,68.15,68.8,70,67.25,35278179,-3.61%
27-Mar-20,70.7,72.05,75.9,69.35,58824452,-0.14%
26-Mar-20,70.8,71.45,73.5,68.3,63822905,0.78%
25-Mar-20,70.25,67.75,71.7,67.25,57716006,2.48%
24-Mar-20,68.55,69.9,71.5,63.5,49553202,3.55%
23-Mar-20,66.2,70,72,66,34184331,-14.36%
20-Mar-20,77.3,74,79.6,72.65,86044637,5.96%
19-Mar-20,72.95,70,76.5,68.75,68124538,-3.38%
18-Mar-20,75.5,79.9,80.45,75.1,70134169,-3.14%
17-Mar-20,77.95,83.05,85,77.4,71849223,-6.03%
16-Mar-20,82.95,85.6,87.65,82.2,73707690,-7.58%
13-Mar-20,89.75,81.9,94.15,78.05,106153102,1.99%
12-Mar-20,88,91.1,94.9,84.1,143551005,-11.02%
11-Mar-20,98.9,104.85,106.5,97.8,111148611,-6.43%
9-Mar-20,105.7,109,109.85,104.25,81550460,-7.44%
6-Mar-20,114.2,115,117.3,112.8,83971462,-9.18%
5-Mar-20,125.75,127.55,129.15,124.25,87795649,-0.36%
4-Mar-20,126.2,129.6,129.6,120.55,97546902,-3.18%
3-Mar-20,130.35,127.5,131.4,125.25,86765576,3.95%
2-Mar-20,125.4,133,133.9,123.8,111585697,-2.75%
28-Feb-20,128.95,138.85,139.6,127.05,94469619,-11.22%
27-Feb-20,145.25,144.15,146.75,141.1,51328153,0.48%
26-Feb-20,144.55,146.9,147.9,143.7,47605927,-3.57%
25-Feb-20,149.9,152.2,153.4,147.45,52719851,-0.50%
24-Feb-20,150.65,154,155.9,149.6,39706007,-4.95%
20-Feb-20,158.5,157.95,162.3,156,54328194,0.28%
19-Feb-20,158.05,162.85,164.6,153.05,78914233,-2.20%
18-Feb-20,161.6,168,168,158.6,52744122,-4.44%
17-Feb-20,169.1,170.4,171.35,166.35,32893274,0.00%
14-Feb-20,169.1,172,176.2,168.3,56676430,-0.24%
13-Feb-20,169.5,171.35,172.35,168.1,25049848,-0.85%
12-Feb-20,170.95,173,173.3,169,34621395,0.71%
11-Feb-20,169.75,171.85,175.15,168.4,42868276,0.50%
10-Feb-20,168.9,173.2,173.2,168,33279372,-2.71%
7-Feb-20,173.6,177.4,178.15,173,45195760,-2.94%
6-Feb-20,178.85,182,183.4,175.75,61821140,-2.67%
5-Feb-20,183.75,167.4,184.95,166.6,92982265,10.89%
4-Feb-20,165.7,166.55,168.6,161.2,49034642,1.13%
3-Feb-20,163.85,163.5,168.3,159.55,66616190,-1.06%
1-Feb-20,165.6,175.4,178.8,163.7,42515114,-6.23%
31-Jan-20,176.6,186.3,188.35,175.95,75621897,-5.16%
30-Jan-20,186.2,190.95,192.55,184.25,70900581,-0.98%
29-Jan-20,188.05,178.8,188.9,178.55,61585660,6.79%
28-Jan-20,176.1,183.9,184.3,174.9,38283588,-3.35%
27-Jan-20,182.2,185.7,186.9,180.85,30132428,-2.31%
24-Jan-20,186.5,188,191,185,21791825,-1.01%
23-Jan-20,188.4,186.75,190.4,183.8,33032086,1.51%
22-Jan-20,185.6,191.95,192.5,184.25,32952072,-3.03%
21-Jan-20,191.4,195.5,196.4,190.2,20859400,-1.85%
20-Jan-20,195,198,201.45,194.3,28976013,-1.17%
17-Jan-20,197.3,197.25,199.45,195.7,18204088,-0.13%
16-Jan-20,197.55,199.5,200.6,196.9,28118140,-1.40%
15-Jan-20,200.35,195,201.7,194,38485962,2.30%
14-Jan-20,195.85,195.7,198.25,193.6,29867542,-0.20%
13-Jan-20,196.25,194.75,197.75,191.4,40535961,-0.05%
10-Jan-20,196.35,192,199,190,60252338,2.27%
9-Jan-20,192,184.85,192.75,184.25,40803142,5.18%
8-Jan-20,182.55,180.2,184.2,180.2,21862695,-1.16%
7-Jan-20,184.7,187,189.4,182.3,34995035,-0.51%
6-Jan-20,185.65,191,191,185.05,28621212,-2.85%
3-Jan-20,191.1,192.9,195.65,189.25,47572728,-1.37%
2-Jan-20,193.75,185,194.7,184.6,57289863,5.04%
1-Jan-20,184.45,185.15,186.7,183.6,25968357,-0.38%
31-Dec-19,185.15,184,187.9,181.55,52869996,0.79%
30-Dec-19,183.7,177.2,184.35,176.3,40948394,4.29%
27-Dec-19,176.15,176,176.95,174.85,12095797,0.89%
26-Dec-19,174.6,175.9,176.45,174.1,18785333,-0.51%
24-Dec-19,175.5,177.65,178,174.65,20560311,-0.31%
23-Dec-19,176.05,176.85,179,174.15,27192195,0.06%
20-Dec-19,175.95,180.4,181.7,174.85,48818008,-1.79%
19-Dec-19,179.15,174.65,180.2,174,53466924,2.49%
18-Dec-19,174.8,182.1,184.5,170.45,63861334,-3.00%
17-Dec-19,180.2,176,181.15,175.35,38213263,3.00%
16-Dec-19,174.95,177,178.8,173.35,26249975,-0.99%
13-Dec-19,176.7,177.25,183.95,175.5,93019636,1.93%
12-Dec-19,173.35,163.45,174.9,162.5,66138915,7.14%
11-Dec-19,161.8,160.4,163,157.4,21154277,1.31%
10-Dec-19,159.7,162.15,163.25,159.05,26259395,-0.50%
9-Dec-19,160.5,162,166.45,159.75,30920409,-0.62%
6-Dec-19,161.5,167,168,160.05,27727162,-2.77%
5-Dec-19,166.1,170.35,172.2,165.2,31787128,-1.95%
4-Dec-19,169.4,158.5,170.35,157.7,72084687,7.08%
3-Dec-19,158.2,162.95,162.95,157.4,21156471,-1.77%
2-Dec-19,161.05,160.95,163,158.95,19441998,-0.28%
29-Nov-19,161.5,164.8,167.75,160.6,20010205,-2.00%
28-Nov-19,164.8,165.75,166.3,163.55,16609775,-0.66%
27-Nov-19,165.9,165.3,169.3,165,29527702,1.53%
26-Nov-19,163.4,166.65,167.3,162.55,25520822,-1.63%
25-Nov-19,166.1,160.7,166.6,159.9,26131453,2.31%
22-Nov-19,162.35,164.9,165.25,160.55,21200979,-1.10%
21-Nov-19,164.15,166.95,170.1,163,21609120,-1.94%
20-Nov-19,167.4,167.75,170.2,166.2,19504078,-0.21%
19-Nov-19,167.75,170.8,171.75,167.1,19599195,-1.38%
18-Nov-19,170.1,172.1,172.1,169.25,19053232,0.92%
15-Nov-19,168.55,169,173.4,167.35,29614682,0.90%
14-Nov-19,167.05,170.2,170.3,165.5,25433481,-2.08%
13-Nov-19,170.6,171.5,176,169.4,33926248,-0.81%
11-Nov-19,172,169.2,172.95,169.05,22192924,1.75%
8-Nov-19,169.05,170.75,178.9,167.8,39102947,-1.43%
7-Nov-19,171.5,174.7,174.7,167.6,38625387,-1.72%
6-Nov-19,174.5,172,176.35,170.5,28923778,1.45%
5-Nov-19,172,173.25,175.75,169.95,36268596,-0.12%
4-Nov-19,172.2,171.6,178.45,170.85,40641411,-1.63%
1-Nov-19,175.05,175.2,178,172.4,40613555,-1.49%
31-Oct-19,177.7,169.8,179.65,168.95,81392641,3.37%
30-Oct-19,171.9,175,175.65,166.55,90759545,-0.32%
29-Oct-19,172.45,151.9,175.5,151.2,184435614,16.76%
27-Oct-19,147.7,139.5,150.7,139.5,39490461,16.44%
25-Oct-19,126.85,132,133,125.7,42868958,-4.98%
24-Oct-19,133.5,133,135.15,130.5,41951668,0.64%
23-Oct-19,132.65,130.45,133.8,127.25,50293574,0.68%
22-Oct-19,131.75,133.35,135.6,129.8,53532482,-3.73%
18-Oct-19,136.85,139,141.8,135.6,64884113,-1.90%
17-Oct-19,139.5,127.1,144.35,125.1,67933615,10.85%
16-Oct-19,125.85,127.3,128.3,124.5,31522518,-0.87%
15-Oct-19,126.95,127.1,128.9,123.7,57548920,-0.70%
14-Oct-19,127.85,122.6,130,122.5,68048611,5.40%
11-Oct-19,121.3,118.05,122.2,117.25,41027561,3.85%
10-Oct-19,116.8,119.3,119.7,116.2,31229192,-3.39%
9-Oct-19,120.9,118.5,121.7,115.45,44666296,2.89%
7-Oct-19,117.5,120.25,120.55,116.35,35471184,-1.80%
4-Oct-19,119.65,122.8,123.8,118.8,35712218,-2.25%
3-Oct-19,122.4,112.65,123.5,112.65,65103359,6.16%
1-Oct-19,115.3,118,119.85,113,40232789,-1.83%
30-Sep-19,117.45,120.65,120.85,116.4,32158885,-2.04%
27-Sep-19,119.9,122,122.45,118.2,45875793,-3.69%
26-Sep-19,124.5,123.9,127.25,122.8,45866398,1.18%
25-Sep-19,123.05,129.9,129.9,121.5,47567575,-6.00%
24-Sep-19,130.9,128.05,132.2,128,41659100,2.35%
23-Sep-19,127.9,135,138.4,126.5,51032391,-4.02%
20-Sep-19,133.25,125,137.75,122.6,89223235,7.29%
19-Sep-19,124.2,123.5,125.35,121.2,51011848,2.01%
18-Sep-19,121.75,123.05,125.9,120.5,53048836,-0.20%
17-Sep-19,122,129,130.5,121.35,47652658,-5.13%
16-Sep-19,128.6,128,130.3,126.5,40951047,-0.73%
13-Sep-19,129.55,129.2,130.95,125.5,69088728,1.25%
12-Sep-19,127.95,134.6,135.35,126.7,72084195,-4.76%
11-Sep-19,134.35,127,135,125.3,96568372,10.21%
9-Sep-19,121.9,119,122.6,117.35,51297512,0.54%
6-Sep-19,121.25,118.35,122.3,116.55,67761586,2.71%
5-Sep-19,118.05,109.75,119.35,109.5,75789807,7.81%
4-Sep-19,109.5,112,113,106,76317447,-2.80%
3-Sep-19,112.65,113.05,115.35,111.2,36905736,-3.47%
30-Aug-19,116.7,115.6,117.3,112,42250518,2.10%
29-Aug-19,114.3,116.5,118.5,112.1,48098849,-1.76%
28-Aug-19,116.35,120.55,124,114.8,74245952,-3.32%
27-Aug-19,120.35,112.7,121.4,111.8,70636441,8.86%
26-Aug-19,110.55,114.55,115.4,106.8,47757623,-0.45%
23-Aug-19,111.05,108.9,111.6,107.65,41178606,3.11%
22-Aug-19,107.7,112,114,106.2,58612708,-4.18%
21-Aug-19,112.4,123,123,109.5,83509593,-9.25%
20-Aug-19,123.85,120,124.8,119,34809225,2.52%
19-Aug-19,120.8,121.2,122.6,120,23194786,-0.45%
16-Aug-19,121.35,119.9,122.45,117.35,35264621,0.37%
14-Aug-19,120.9,122.7,123.8,118.6,30136178,-0.86%
13-Aug-19,121.95,123.8,126.3,121,35498118,-0.08%
9-Aug-19,122.05,124.5,126.5,120.7,39245417,-1.61%
8-Aug-19,124.05,118,125,116.9,35876237,5.66%
7-Aug-19,117.4,122.6,123.85,116.5,37287779,-4.16%
6-Aug-19,122.5,123.05,126.55,121.75,34790369,-1.01%
5-Aug-19,123.75,128,128.2,122.3,35452262,-5.32%
2-Aug-19,130.7,128.5,133.2,127,44016138,0.89%
1-Aug-19,129.55,135.5,136.3,127.55,38991424,-4.46%
31-Jul-19,135.6,133.5,136.4,132.5,27024859,1.61%
30-Jul-19,133.45,138,139.7,132.6,35725524,-2.98%
29-Jul-19,137.55,146.9,146.9,136.85,38844222,-6.52%
26-Jul-19,147.15,138.1,150.15,138.1,83905651,1.98%
25-Jul-19,144.3,151.3,152.5,143.75,34364032,-4.60%
24-Jul-19,151.25,156.35,157.55,150.5,16292964,-3.17%
23-Jul-19,156.2,157.4,159,154.8,12942555,-0.35%
22-Jul-19,156.75,155.45,159.3,155.25,15995349,1.23%
19-Jul-19,154.85,161.45,162.4,153.85,18954216,-3.67%
18-Jul-19,160.75,167.25,167.25,160,19055022,-4.26%
17-Jul-19,167.9,170,172.35,166.3,25236730,-1.24%
16-Jul-19,170,159.8,170.95,159.05,39025331,5.62%
15-Jul-19,160.95,159,162.6,157.85,19924720,1.04%
12-Jul-19,159.3,155.9,162.85,154,27307153,1.59%
11-Jul-19,156.8,153,157.7,150.35,24099895,3.40%
10-Jul-19,151.65,156.25,156.25,149.1,31737846,-2.66%
9-Jul-19,155.8,154,157.15,152.75,16112345,0.81%
8-Jul-19,154.55,159.35,159.5,153.5,15149035,-3.53%
5-Jul-19,160.2,165.15,166.95,159.5,14374084,-3.03%
4-Jul-19,165.2,162.5,167.75,162,19512938,1.79%
3-Jul-19,162.3,163.75,165,161.7,13606179,-0.89%
2-Jul-19,163.75,166.8,167.35,161.35,16903683,-2.53%
1-Jul-19,168,163.7,169.4,163.2,23990900,3.35%
28-Jun-19,162.55,165.2,166.75,161.35,15092229,-1.99%
27-Jun-19,165.85,161.85,168,161.1,26612983,2.95%
26-Jun-19,161.1,160.1,162.2,158.75,18481332,0.41%
25-Jun-19,160.45,158,161,156.85,13368928,0.72%
24-Jun-19,159.3,158.7,160.2,156.2,13185118,0.25%
21-Jun-19,158.9,155,160.75,154.5,23304207,-0.22%
20-Jun-19,159.25,153.45,160,152.15,19247947,2.97%
19-Jun-19,154.65,160,163.75,152.5,25257018,-2.31%
18-Jun-19,158.3,159,161,156.75,14003043,-0.28%
17-Jun-19,158.75,163.75,164.15,158,14381813,-3.32%
14-Jun-19,164.2,167.5,167.5,163.5,10920508,-1.91%
13-Jun-19,167.4,166.9,168.9,164.5,15144315,-0.98%
12-Jun-19,169.05,170.9,172.2,168.1,12819208,-1.00%
11-Jun-19,170.75,166.85,171.9,165.65,20363493,2.74%
10-Jun-19,166.2,170.9,172.05,163.55,20209862,-1.95%
7-Jun-19,169.5,169.9,171.7,167.25,14465703,-0.12%
6-Jun-19,169.7,174.05,175.85,168.85,16874819,-2.05%
4-Jun-19,173.25,174.25,177.2,172.4,17428731,-0.72%
3-Jun-19,174.5,170.5,175,168.4,21288078,1.10%
31-May-19,172.6,177.8,177.85,170,21488115,-1.46%
30-May-19,175.15,177.5,178.5,173.1,18078726,-0.68%
29-May-19,176.35,179.85,180,175.35,15222008,-2.16%
28-May-19,180.25,181.35,185.3,179.8,23272915,-0.61%
27-May-19,181.35,181.75,183.5,179.3,14774311,-0.52%
24-May-19,182.3,177,183.5,175.35,22494409,4.08%
23-May-19,175.15,182.85,182.85,173.5,22912106,-2.21%
22-May-19,179.1,177.6,180.4,174.8,25845734,1.30%
21-May-19,176.8,185.25,186.9,174.05,57822527,-7.02%
20-May-19,190.15,181.45,192,179.25,29873588,7.52%
17-May-19,176.85,174.95,177.7,170.2,21575989,0.83%
16-May-19,175.4,176,177.55,172.8,30308248,3.51%
15-May-19,169.45,185.55,185.95,167.4,31427815,-8.16%
14-May-19,184.5,178.25,186.05,177.8,21412933,2.07%
13-May-19,180.75,186.2,187.15,179.6,15373536,-2.77%
10-May-19,185.9,187,190.6,184.3,28910719,-0.24%
9-May-19,186.35,184.3,189.8,182.3,32841616,0.68%
8-May-19,185.1,190,190.9,183.8,28443735,-3.06%
7-May-19,190.95,201.7,202.85,189.35,30516908,-4.43%
6-May-19,199.8,204,204.5,198,30117667,-4.61%
3-May-19,209.45,205,213.65,203.05,37153857,1.04%
2-May-19,207.3,211,212.65,206.5,21986007,-3.27%
30-Apr-19,214.3,216.2,218.65,210.3,21289116,-0.60%
26-Apr-19,215.6,221.9,221.9,214,26038093,-2.82%
25-Apr-19,221.85,223.4,225.9,220.25,27132908,-0.78%
24-Apr-19,223.6,231.65,232.95,217.6,50317411,-3.48%
23-Apr-19,231.65,235,235.85,230.25,18975358,-1.36%
22-Apr-19,234.85,235,239.35,231.7,30282217,-0.59%
18-Apr-19,236.25,231.9,239.3,230.6,42451178,2.49%
16-Apr-19,230.5,233.8,234.1,225.65,41653657,-0.54%
15-Apr-19,231.75,217.15,233.25,217.15,57283251,7.32%
12-Apr-19,215.95,218.95,219,215,21788548,-1.03%
11-Apr-19,218.2,216.6,219.2,213.3,41859862,1.00%
10-Apr-19,216.05,206,217.4,205.6,69349488,4.93%
9-Apr-19,205.9,200,207.6,198.15,29611268,2.67%
